Data from 2025-12-03_xpw_interference_micrometer_634_reference_FLMS141361__58__508.txt Node

Date: Wed Dec 03 15:52:25 MST 2025
User: james
Spectrometer: FLMS14136
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
339.315	-10.53
339.697	-10.53
340.079	-10.53
340.461	-143.31
340.843	-94.79
341.225	-181.61
341.607	-120.33
341.989	-53.94
342.371	-69.26
342.752	-33.51
343.134	-87.13
343.516	4.79
343.897	-115.22
344.279	-20.75
344.661	12.45
345.042	81.39
345.423	96.71
345.805	83.94
346.186	150.33
346.567	137.56
346.949	114.58
347.33	152.88
347.711	239.7
348.092	232.04
348.473	280.55
348.854	239.7
349.235	267.79
349.616	326.51
349.997	303.53
350.378	321.41
350.758	341.83
351.139	367.37
351.52	313.75
351.9	369.92
352.281	372.47
352.661	346.94
353.042	318.85
353.422	308.64
353.803	346.94
354.183	423.54
354.563	369.92
354.943	372.47
355.324	413.33
355.704	512.91
356.084	423.54
356.464	377.58
356.844	459.29
357.224	382.69
357.603	449.08
357.983	398.01
358.363	415.88
358.743	451.63
359.122	346.94
359.502	359.71
359.882	395.45
360.261	339.28
360.641	377.58
361.02	369.92
361.399	413.33
361.779	380.13
362.158	372.47
362.537	390.35
362.916	311.19
363.296	306.09
363.675	331.62
364.054	382.69
364.433	362.26
364.812	326.51
365.19	344.39
365.569	382.69
365.948	352.05
366.327	413.33
366.705	364.81
367.084	313.75
367.463	352.05
367.841	357.15
368.22	357.15
368.598	344.39
368.977	385.24
369.355	346.94
369.733	318.85
370.111	405.67
370.49	400.56
370.868	359.71
371.246	400.56
371.624	357.15
372.002	298.43
372.38	352.05
372.758	346.94
373.136	418.43
373.513	323.96
373.891	413.33
374.269	408.22
374.646	375.03
375.024	354.6
375.402	395.45
375.779	341.83
376.157	359.71
376.534	369.92
376.911	415.88
377.289	400.56
377.666	392.9
378.043	316.3
378.42	392.9
378.797	385.24
379.175	341.83
379.552	357.15
379.929	375.03
380.305	372.47
380.682	359.71
381.059	443.97
381.436	415.88
381.813	395.45
382.189	387.79
382.566	362.26
382.943	403.11
383.319	364.81
383.696	329.07
384.072	364.81
384.448	398.01
384.825	346.94
385.201	364.81
385.577	413.33
385.953	369.92
386.329	380.13
386.706	390.35
387.082	364.81
387.458	357.15
387.834	357.15
388.209	403.11
388.585	372.47
388.961	364.81
389.337	364.81
389.713	364.81
390.088	428.65
390.464	469.5
390.839	385.24
391.215	375.03
391.59	349.49
391.966	359.71
