Data from 2025-12-03_xpw_interference_micrometer_634_dark_FLMS141361__1__151.txt Node

Date: Wed Dec 03 15:49:59 MST 2025
User: james
Spectrometer: FLMS14136
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
339.315	-77.4
339.697	-77.4
340.079	-77.4
340.461	-79.95
340.843	-54.42
341.225	-67.19
341.607	-125.91
341.989	-85.06
342.371	-120.81
342.752	-67.19
343.134	-113.15
343.516	-31.44
343.897	-26.33
344.279	-59.53
344.661	55.38
345.042	78.36
345.423	47.72
345.805	131.98
346.186	103.89
346.567	162.62
346.949	116.66
347.33	157.51
347.711	200.92
348.092	267.31
348.473	308.16
348.854	249.43
349.235	208.58
349.616	269.86
349.997	343.91
350.378	359.23
350.758	341.35
351.139	366.89
351.52	341.35
351.9	377.1
352.281	308.16
352.661	315.82
353.042	374.55
353.422	407.74
353.803	384.76
354.183	394.98
354.563	374.55
354.943	361.78
355.324	435.83
355.704	402.64
356.084	453.7
356.464	443.49
356.844	402.64
357.224	417.96
357.603	412.85
357.983	372
358.363	428.17
358.743	474.13
359.122	410.3
359.502	361.78
359.882	412.85
360.261	456.26
360.641	346.46
361.02	374.55
361.399	372
361.779	438.38
362.158	382.21
362.537	359.23
362.916	361.78
363.296	397.53
363.675	389.87
364.054	336.25
364.433	369.44
364.812	417.96
365.19	400.08
365.569	435.83
365.948	349.01
366.327	349.01
366.705	318.37
367.084	379.66
367.463	402.64
367.841	313.27
368.22	308.16
368.598	364.34
368.977	374.55
369.355	407.74
369.733	438.38
370.111	400.08
370.49	397.53
370.868	372
371.246	405.19
371.624	364.34
372.002	359.23
372.38	425.62
372.758	397.53
373.136	397.53
373.513	366.89
373.891	313.27
374.269	387.32
374.646	369.44
375.024	354.12
375.402	379.66
375.779	320.93
376.157	394.98
376.534	359.23
376.911	305.61
377.289	379.66
377.666	417.96
378.043	361.78
378.42	354.12
378.797	338.8
379.175	364.34
379.552	405.19
379.929	382.21
380.305	372
380.682	389.87
381.059	320.93
381.436	377.1
381.813	382.21
382.189	423.06
382.566	349.01
382.943	366.89
383.319	308.16
383.696	366.89
384.072	382.21
384.448	430.72
384.825	369.44
385.201	374.55
385.577	394.98
385.953	326.03
386.329	323.48
386.706	354.12
387.082	397.53
387.458	366.89
387.834	369.44
388.209	382.21
388.585	377.1
388.961	425.62
389.337	430.72
389.713	364.34
390.088	433.28
390.464	420.51
390.839	417.96
391.215	405.19
391.59	392.42
391.966	417.96
392.341	415.4
392.716	338.8
393.092	366.89
393.467	438.38
393.842	415.4
394.217	428.17
394.592	328.59
394.967	379.66
395.342	369.44
395.717	351.57
396.092	343.91
396.467	446.04
396.841	420.51
397.216	394.98
397.591	433.28
397.965	331.14
398.34	336.25
398.714	400.08
399.089	361.78
399.463	407.74
399.838	443.49
400.212	369.44
400.586	471.58
400.961	351.57
401.335	338.8
401.709	392.42
402.083	425.62
402.457	328.59
402.831	438.38
403.205	343.91
403.579	346.46
403.953	392.42
404.326	405.19
404.7	405.19
405.074	402.64
405.447	410.3
405.821	366.89
406.195	443.49
406.568	392.42
406.942	443.49
407.315	379.66
407.688	400.08
408.062	351.57
408.435	443.49
408.808	417.96
409.181	430.72
409.554	400.08
409.927	474.13
410.3	356.67
410.673	400.08
411.046	384.76
411.419	471.58
411.792	346.46
412.165	415.4
412.537	410.3
412.91	433.28
413.283	308.16
413.655	415.4
414.028	382.21
414.4	349.01
414.773	392.42
415.145	313.27
415.517	402.64
415.889	412.85
416.262	369.44
416.634	382.21
417.006	428.17
417.378	412.85
417.75	423.06
418.122	415.4
418.494	417.96
418.866	410.3
419.238	377.1
419.609	407.74
419.981	397.53
420.353	420.51
420.725	420.51
421.096	364.34
421.468	415.4
421.839	415.4
422.211	471.58
422.582	410.3
422.953	336.25
423.325	428.17
423.696	494.56
424.067	461.36
424.438	384.76
424.809	389.87
425.18	354.12
425.551	392.42
425.922	400.08
426.293	402.64
426.664	333.69
427.035	443.49
427.406	382.21
427.776	440.94
428.147	428.17
428.518	407.74
428.888	397.53
429.259	412.85
429.629	497.11
429.999	456.26
430.37	354.12
430.74	384.76
431.11	463.92
431.481	397.53
431.851	443.49
432.221	397.53
432.591	453.7
432.961	412.85
433.331	405.19
433.701	387.32
434.071	389.87
434.441	407.74
434.81	438.38
435.18	331.14
435.55	389.87
435.919	466.47
436.289	405.19
436.658	405.19
437.028	397.53
437.397	466.47
437.767	433.28
438.136	351.57
438.505	438.38
438.875	369.44
439.244	458.81
439.613	372
439.982	438.38
440.351	446.04
440.72	446.04
441.089	400.08
441.458	402.64
441.827	446.04
442.196	433.28
442.564	484.34
442.933	379.66
443.302	453.7
443.67	366.89
444.039	423.06
444.407	407.74
444.776	405.19
445.144	402.64
445.513	440.94
445.881	397.53
446.249	486.9
446.617	463.92
446.986	412.85
447.354	425.62
447.722	384.76
448.09	407.74
448.458	474.13
448.826	479.24
449.194	499.66
449.561	397.53
449.929	440.94
450.297	423.06
450.665	400.08
451.032	394.98
451.4	440.94
451.767	435.83
452.135	443.49
452.502	374.55
452.87	382.21
453.237	400.08
453.604	448.6
453.971	443.49
454.339	479.24
454.706	494.56
455.073	456.26
455.44	379.66
455.807	356.67
456.174	394.98
456.541	366.89
456.908	423.06
457.274	389.87
457.641	354.12
458.008	489.45
458.374	435.83
458.741	417.96
459.108	446.04
459.474	443.49
